X;Y;Z;FileName
1065;423;8;reg018
1076;486;9;reg018
1077;451;7;reg018
1077;553;6;reg018
1078;366;9;reg018
1062;1226;10;reg018
1085;405;8;reg018
1064;1258;9;reg018
1079;439;6;reg018
1082;679;6;reg018
1094;450;8;reg018
1097;354;7;reg018
1094;640;9;reg018
1092;530;10;reg018
1103;402;7;reg018
1089;1277;8;reg018
1106;630;7;reg018
1101;412;7;reg018
1118;358;7;reg018
1118;489;9;reg018
1120;449;9;reg018
1116;374;7;reg018
1107;1284;10;reg018
1127;384;8;reg018
1122;423;7;reg018
1132;505;8;reg018
1128;469;10;reg018
1133;446;6;reg018
1140;436;7;reg018
1126;1332;9;reg018
1142;1305;8;reg018
1155;411;6;reg018
1156;698;10;reg018
1165;510;9;reg018
1167;460;7;reg018
1179;652;7;reg018
1183;455;8;reg018
1187;657;9;reg018
1183;547;6;reg018
1188;524;10;reg018
1201;458;8;reg018
1170;1338;9;reg018
1188;736;7;reg018
1202;508;9;reg018
1185;1384;8;reg018
1199;1418;9;reg018
1226;542;7;reg018
1224;659;9;reg018
1238;542;9;reg018
1239;541;9;reg018
1223;1349;8;reg018
1238;1439;10;reg018
1239;1417;7;reg018
1274;513;9;reg018
1272;543;7;reg018
1286;569;6;reg018
1292;546;7;reg018
1311;544;7;reg018
1312;828;10;reg018
1362;748;7;reg018
1376;611;9;reg018
1373;715;7;reg018
1383;816;7;reg018
1405;570;9;reg018
1417;514;8;reg018
1411;677;10;reg018
1422;754;6;reg018
1424;646;7;reg018
1443;697;9;reg018
1445;742;8;reg018
1439;655;10;reg018
1457;782;6;reg018
1484;969;7;reg018
1480;750;9;reg018
1483;809;7;reg018
1480;1008;6;reg018
1499;571;9;reg018
1502;771;7;reg018
1509;1224;8;reg018
1526;509;7;reg018
1526;1028;6;reg018
1538;530;9;reg018
1521;962;8;reg018
1541;477;6;reg018
1547;495;6;reg018
1538;963;9;reg018
1549;925;8;reg018
1553;548;7;reg018
1551;859;9;reg018
1559;525;9;reg018
1558;965;9;reg018
1557;681;6;reg018
1553;939;9;reg018
1554;973;7;reg018
1564;586;8;reg018
1575;1049;7;reg018
1583;527;7;reg018
1581;546;10;reg018
1585;824;7;reg018
1593;965;8;reg018
1610;486;6;reg018
1610;548;9;reg018
1608;527;8;reg018
1616;576;9;reg018
1614;741;9;reg018
1628;518;7;reg018
1631;560;7;reg018
1631;623;8;reg018
1605;940;6;reg018
1621;965;9;reg018
1636;501;7;reg018
1625;700;8;reg018
1620;719;9;reg018
1632;974;10;reg018
1644;920;9;reg018
1638;964;10;reg018
1648;553;8;reg018
1641;597;9;reg018
1626;1072;6;reg018
1665;795;7;reg018
1669;992;10;reg018
1657;624;9;reg018
1667;949;8;reg018
1672;652;7;reg018
1673;798;7;reg018
1684;802;7;reg018
1685;728;6;reg018
1704;222;9;reg018
1708;676;10;reg018
1725;789;8;reg018
1708;1031;7;reg018
1728;947;8;reg018
1737;948;9;reg018
1738;677;10;reg018
1780;717;8;reg018
4;982;9;reg035
526;1239;7;reg035
547;1245;7;reg035
707;1026;7;reg035
725;949;8;reg035
758;666;10;reg035
907;70;8;reg035
909;26;9;reg035
922;8;8;reg035
925;37;8;reg035
937;75;9;reg035
941;48;9;reg035
948;7;7;reg035
951;25;7;reg035
957;128;8;reg035
962;88;8;reg035
958;110;8;reg035
965;154;8;reg035
964;175;8;reg035
963;258;8;reg035
966;307;7;reg035
967;105;9;reg035
971;43;8;reg035
972;198;8;reg035
974;189;9;reg035
978;208;10;reg035
974;320;8;reg035
976;249;8;reg035
975;283;8;reg035
982;328;9;reg035
979;224;9;reg035
984;14;8;reg035
989;240;8;reg035
991;61;8;reg035
991;118;9;reg035
989;347;9;reg035
992;83;9;reg035
994;271;9;reg035
995;164;9;reg035
991;299;8;reg035
996;185;8;reg035
1005;248;10;reg035
987;386;8;reg035
1004;136;9;reg035
1006;96;8;reg035
1014;264;8;reg035
1013;71;8;reg035
1012;198;8;reg035
1011;321;9;reg035
1017;152;9;reg035
1016;173;9;reg035
1020;161;8;reg035
1020;225;9;reg035
1022;13;9;reg035
1015;382;8;reg035
1028;245;9;reg035
1031;4;8;reg035
1021;353;9;reg035
1027;336;8;reg035
1032;56;8;reg035
1024;308;8;reg035
1025;205;8;reg035
1026;279;8;reg035
1036;36;7;reg035
1031;117;8;reg035
1032;388;9;reg035
1038;147;9;reg035
1037;293;8;reg035
1038;370;8;reg035
1044;172;8;reg035
1044;189;10;reg035
1046;248;9;reg035
1049;72;9;reg035
1051;36;9;reg035
1049;347;9;reg035
1054;5;9;reg035
1055;208;8;reg035
1057;129;9;reg035
1060;159;9;reg035
1061;273;9;reg035
1061;294;8;reg035
1057;573;7;reg035
1056;392;8;reg035
1053;407;8;reg035
1059;376;9;reg035
1054;750;8;reg035
1048;905;8;reg035
1064;424;8;reg035
1051;961;9;reg035
1064;500;7;reg035
1065;787;9;reg035
1066;915;9;reg035
1066;995;10;reg035
1058;977;9;reg035
1065;831;8;reg035
1059;732;8;reg035
1059;861;9;reg035
1064;624;8;reg035
1054;941;8;reg035
1073;142;9;reg035
1063;934;9;reg035
1077;9;8;reg035
1074;333;8;reg035
1071;246;9;reg035
1071;400;9;reg035
1068;749;7;reg035
1073;678;9;reg035
1064;895;9;reg035
1076;185;8;reg035
1082;231;7;reg035
1088;305;9;reg035
1090;95;9;reg035
1079;200;8;reg035
1076;354;9;reg035
1088;434;9;reg035
1089;274;8;reg035
1069;764;10;reg035
1082;557;9;reg035
1089;394;9;reg035
1077;806;8;reg035
1077;947;8;reg035
1090;570;9;reg035
1089;583;7;reg035
1096;47;8;reg035
1095;153;8;reg035
1094;243;10;reg035
1081;967;9;reg035
1083;374;9;reg035
1076;829;8;reg035
1086;865;9;reg035
1094;341;8;reg035
1080;720;10;reg035
1085;932;10;reg035
1082;697;10;reg035
1087;909;9;reg035
1100;228;8;reg035
1104;84;7;reg035
1106;122;8;reg035
1099;728;8;reg035
1097;541;10;reg035
1102;367;10;reg035
1104;197;8;reg035
1113;14;8;reg035
1092;639;10;reg035
1106;661;8;reg035
1106;817;9;reg035
1108;324;8;reg035
1117;361;9;reg035
1102;897;10;reg035
1096;917;9;reg035
1102;942;9;reg035
1102;958;9;reg035
1096;978;9;reg035
1124;83;8;reg035
1104;778;8;reg035
1113;411;8;reg035
1104;866;8;reg035
1103;752;9;reg035
1113;584;7;reg035
1111;830;9;reg035
1125;214;8;reg035
1127;30;8;reg035
1117;927;9;reg035
1114;861;10;reg035
1119;643;8;reg035
1113;712;10;reg035
1128;294;9;reg035
1123;612;9;reg035
1122;774;8;reg035
1126;258;8;reg035
1127;205;8;reg035
1125;680;9;reg035
1122;950;9;reg035
1129;145;8;reg035
1129;157;9;reg035
1130;326;9;reg035
1121;974;9;reg035
1142;8;8;reg035
1129;385;10;reg035
1130;804;8;reg035
1141;176;9;reg035
1135;575;9;reg035
1130;898;8;reg035
1123;1212;10;reg035
1146;64;9;reg035
1138;357;9;reg035
1148;236;9;reg035
1148;272;9;reg035
1131;416;8;reg035
1141;853;8;reg035
1144;620;9;reg035
1149;511;9;reg035
1129;707;8;reg035
1152;321;9;reg035
1127;992;8;reg035
1132;598;8;reg035
1147;306;9;reg035
1144;779;9;reg035
1133;656;8;reg035
1116;1439;8;reg035
1134;523;8;reg035
1144;1202;9;reg035
1143;640;9;reg035
1146;726;9;reg035
1160;192;8;reg035
1154;386;9;reg035
1134;1006;9;reg035
1151;1019;9;reg035
1167;147;8;reg035
1165;241;10;reg035
1150;986;8;reg035
1137;1043;9;reg035
1160;800;9;reg035
1145;947;9;reg035
1172;55;9;reg035
1161;545;8;reg035
1166;636;9;reg035
1158;922;9;reg035
1161;652;8;reg035
1177;214;9;reg035
1161;760;8;reg035
1177;356;8;reg035
1170;410;9;reg035
1169;978;9;reg035
1169;1002;9;reg035
1163;497;9;reg035
1157;961;9;reg035
1171;620;9;reg035
1181;339;8;reg035
1178;592;10;reg035
1171;734;10;reg035
1174;705;9;reg035
1171;822;9;reg035
1171;893;8;reg035
1184;324;9;reg035
1174;866;9;reg035
1180;257;8;reg035
1157;1089;10;reg035
1165;959;9;reg035
1167;1054;9;reg035
1179;929;9;reg035
1177;1100;9;reg035
1178;760;9;reg035
1189;172;8;reg035
1187;99;9;reg035
1171;1212;8;reg035
1162;1439;9;reg035
1184;607;9;reg035
1184;659;9;reg035
1180;500;9;reg035
1170;837;9;reg035
1184;788;9;reg035
1163;1178;9;reg035
1170;904;9;reg035
1192;36;9;reg035
1187;534;9;reg035
1192;259;8;reg035
1196;307;10;reg035
1192;376;9;reg035
1198;223;8;reg035
1199;124;8;reg035
1182;560;9;reg035
1193;648;10;reg035
1193;709;9;reg035
1189;1163;9;reg035
1210;18;9;reg035
1206;292;9;reg035
1185;1011;8;reg035
1196;1117;9;reg035
1188;943;9;reg035
1188;978;8;reg035
1207;546;9;reg035
1210;325;9;reg035
1214;86;8;reg035
1200;623;9;reg035
1204;586;8;reg035
1193;1033;8;reg035
1207;906;8;reg035
1199;1087;9;reg035
1199;1158;9;reg035
1198;672;8;reg035
1218;177;8;reg035
1218;186;8;reg035
1192;893;8;reg035
1197;1052;9;reg035
1209;819;9;reg035
1197;1167;9;reg035
1190;1071;8;reg035
1218;364;9;reg035
1224;43;10;reg035
1222;122;9;reg035
1213;532;8;reg035
1214;515;8;reg035
1222;246;9;reg035
1222;287;9;reg035
1195;1427;9;reg035
1204;1203;9;reg035
1209;980;9;reg035
1209;1021;8;reg035
1229;105;7;reg035
1206;853;9;reg035
1223;583;10;reg035
1210;1062;8;reg035
1211;1194;9;reg035
1221;474;8;reg035
1213;887;9;reg035
1235;225;10;reg035
1239;184;8;reg035
1234;316;8;reg035
1227;900;8;reg035
1228;1037;9;reg035
1220;966;10;reg035
1213;1004;9;reg035
1226;777;9;reg035
1225;1046;8;reg035
1245;152;10;reg035
1227;1188;9;reg035
1244;213;8;reg035
1229;555;8;reg035
1234;749;9;reg035
1247;279;9;reg035
1239;954;9;reg035
1233;935;10;reg035
1237;630;8;reg035
1236;827;9;reg035
1242;793;8;reg035
1249;616;7;reg035
1244;651;9;reg035
1235;1136;8;reg035
1230;531;8;reg035
1240;1201;9;reg035
1254;304;10;reg035
1242;882;9;reg035
1240;1370;9;reg035
1231;856;8;reg035
1236;984;9;reg035
1242;919;9;reg035
1247;544;9;reg035
1230;674;8;reg035
1244;1024;9;reg035
1256;409;8;reg035
1237;1401;10;reg035
1260;90;9;reg035
1230;1102;8;reg035
1263;534;9;reg035
1241;1002;9;reg035
1270;191;9;reg035
1257;388;8;reg035
1245;1063;8;reg035
1272;9;9;reg035
1269;321;8;reg035
1251;1196;8;reg035
1241;1084;9;reg035
1253;595;9;reg035
1262;717;8;reg035
1263;989;9;reg035
1277;56;9;reg035
1257;682;9;reg035
1276;140;9;reg035
1268;749;9;reg035
1261;1218;8;reg035
1262;800;8;reg035
1277;406;8;reg035
1276;432;8;reg035
1264;568;10;reg035
1273;253;9;reg035
1270;1169;10;reg035
1267;890;9;reg035
1267;915;8;reg035
1262;1036;9;reg035
1260;931;9;reg035
1255;903;9;reg035
1264;851;9;reg035
1259;947;9;reg035
1260;964;9;reg035
1280;223;8;reg035
1282;657;9;reg035
1279;870;9;reg035
1281;976;9;reg035
1284;281;10;reg035
1287;351;9;reg035
1294;26;8;reg035
1262;1360;8;reg035
1274;1078;9;reg035
1288;238;9;reg035
1282;1001;8;reg035
1282;1076;9;reg035
1271;617;9;reg035
1288;323;8;reg035
1291;130;8;reg035
1265;1014;8;reg035
1271;730;10;reg035
1279;1111;9;reg035
1295;182;9;reg035
1260;1387;10;reg035
1284;390;8;reg035
1279;1345;9;reg035
1278;939;8;reg035
1287;580;9;reg035
1274;1402;9;reg035
1290;605;8;reg035
1258;1439;7;reg035
1288;804;9;reg035
1303;203;9;reg035
1282;1400;8;reg035
1304;295;9;reg035
1310;55;8;reg035
1299;423;8;reg035
1288;1344;9;reg035
1285;1138;10;reg035
1310;406;9;reg035
1302;778;8;reg035
1314;37;8;reg035
1314;92;8;reg035
1310;435;8;reg035
1317;4;7;reg035
1311;270;8;reg035
1296;692;9;reg035
1309;587;8;reg035
1306;741;9;reg035
1308;547;8;reg035
1309;891;8;reg035
1296;904;9;reg035
1307;702;9;reg035
1316;186;7;reg035
1307;838;9;reg035
1291;953;9;reg035
1322;83;9;reg035
1307;1091;7;reg035
1291;1155;8;reg035
1311;926;8;reg035
1300;1045;9;reg035
1304;1014;9;reg035
1308;951;8;reg035
1320;119;8;reg035
1303;1278;8;reg035
1316;349;9;reg035
1308;1073;10;reg035
1321;382;9;reg035
1304;1183;8;reg035
1317;613;8;reg035
1325;20;8;reg035
1305;1249;9;reg035
1294;1427;10;reg035
1307;1301;8;reg035
1331;150;8;reg035
1321;475;8;reg035
1330;62;9;reg035
1318;1342;8;reg035
1322;509;9;reg035
1330;224;9;reg035
1340;419;9;reg035
1341;371;9;reg035
1342;245;9;reg035
1332;557;9;reg035
1344;189;8;reg035
1341;563;9;reg035
1326;486;8;reg035
1342;344;10;reg035
1325;657;10;reg035
1325;671;8;reg035
1335;411;9;reg035
1335;448;9;reg035
1333;541;8;reg035
1336;605;9;reg035
1345;702;9;reg035
1329;881;8;reg035
1336;765;9;reg035
1339;584;8;reg035
1343;468;8;reg035
1346;494;9;reg035
1351;7;8;reg035
1343;522;9;reg035
1326;1148;9;reg035
1324;999;8;reg035
1349;83;8;reg035
1316;1114;9;reg035
1338;735;8;reg035
1332;1017;9;reg035
1333;1037;10;reg035
1333;1057;9;reg035
1338;914;10;reg035
1331;1139;9;reg035
1341;986;10;reg035
1331;1308;8;reg035
1334;948;10;reg035
1322;1105;9;reg035
1358;35;9;reg035
1352;273;9;reg035
1338;1373;8;reg035
1352;314;8;reg035
1355;173;8;reg035
1355;218;9;reg035
1367;12;9;reg035
1347;847;9;reg035
1360;134;8;reg035
1364;196;8;reg035
1347;952;9;reg035
1372;75;8;reg035
1368;155;9;reg035
1351;649;9;reg035
1355;457;10;reg035
1359;556;9;reg035
1347;1184;9;reg035
1354;1223;8;reg035
1330;1439;9;reg035
1366;522;10;reg035
1365;242;8;reg035
1354;1348;10;reg035
1369;135;8;reg035
1368;635;9;reg035
1370;486;9;reg035
1374;414;9;reg035
1378;230;8;reg035
1372;719;9;reg035
1348;926;9;reg035
1378;328;9;reg035
1362;438;10;reg035
1381;114;8;reg035
1348;1125;8;reg035
1381;263;9;reg035
1381;360;9;reg035
1359;1296;9;reg035
1376;497;9;reg035
1381;432;9;reg035
1375;289;9;reg035
1383;200;9;reg035
1371;575;9;reg035
1386;51;8;reg035
1362;808;9;reg035
1369;884;9;reg035
1387;236;9;reg035
1376;679;8;reg035
1361;1041;8;reg035
1375;756;9;reg035
1391;5;7;reg035
1362;997;10;reg035
1381;834;9;reg035
1372;1276;9;reg035
1392;178;9;reg035
1377;969;9;reg035
1360;1439;9;reg035
1391;311;9;reg035
1391;410;8;reg035
1382;931;8;reg035
1398;67;9;reg035
1398;102;8;reg035
1383;847;9;reg035
1382;1148;8;reg035
1386;793;9;reg035
1395;344;9;reg035
1402;192;8;reg035
1394;145;9;reg035
1364;1426;9;reg035
1376;1107;10;reg035
1395;547;9;reg035
1392;905;9;reg035
1386;1014;8;reg035
1392;991;8;reg035
1406;91;8;reg035
1399;385;9;reg035
1375;1433;9;reg035
1363;1084;8;reg035
1411;134;7;reg035
1412;211;9;reg035
1403;297;9;reg035
1398;632;9;reg035
1405;506;8;reg035
1410;393;9;reg035
1416;253;9;reg035
1409;478;10;reg035
1401;594;9;reg035
1388;1184;8;reg035
1388;1217;9;reg035
1404;1336;10;reg035
1421;69;9;reg035
1404;1414;10;reg035
1421;121;9;reg035
1406;1006;10;reg035
1408;932;8;reg035
1424;355;9;reg035
1396;1040;9;reg035
1417;744;9;reg035
1409;663;9;reg035
1408;1095;9;reg035
1409;835;9;reg035
1425;190;9;reg035
1426;154;8;reg035
1393;1308;9;reg035
1410;1326;10;reg035
1401;1071;8;reg035
1418;1149;10;reg035
1429;171;8;reg035
1429;206;8;reg035
1441;123;8;reg035
1434;281;9;reg035
1421;892;9;reg035
1429;440;9;reg035
1412;972;8;reg035
1425;771;8;reg035
1435;300;8;reg035
1437;261;8;reg035
1440;418;8;reg035
1438;351;10;reg035
1438;442;9;reg035
1434;563;9;reg035
1447;222;9;reg035
1447;499;9;reg035
1436;874;8;reg035
1425;1116;9;reg035
1428;813;8;reg035
1431;547;9;reg035
1451;152;8;reg035
1430;1047;9;reg035
1451;261;9;reg035
1432;619;9;reg035
1434;852;10;reg035
1447;782;9;reg035
1442;650;9;reg035
1446;995;9;reg035
1433;705;9;reg035
1445;1070;10;reg035
1454;407;8;reg035
1453;366;9;reg035
1431;918;8;reg035
1437;1343;10;reg035
1434;1276;9;reg035
1433;949;9;reg035
1427;1018;8;reg035
1454;540;9;reg035
1466;82;9;reg035
1462;132;8;reg035
1460;211;9;reg035
1453;843;9;reg035
1431;1239;8;reg035
1461;179;8;reg035
1455;467;9;reg035
1468;220;8;reg035
1455;511;9;reg035
1474;117;8;reg035
1459;910;9;reg035
1461;363;9;reg035
1476;152;9;reg035
1473;175;9;reg035
1461;430;8;reg035
1457;579;8;reg035
1464;596;9;reg035
1466;881;9;reg035
1473;406;10;reg035
1458;813;8;reg035
1461;748;9;reg035
1460;640;8;reg035
1473;487;9;reg035
1456;1201;8;reg035
1468;957;8;reg035
1449;1333;9;reg035
1462;1392;10;reg035
1452;1394;9;reg035
1467;341;8;reg035
1465;1027;10;reg035
1487;232;8;reg035
1482;776;9;reg035
1483;320;9;reg035
1480;516;9;reg035
1480;716;8;reg035
1495;138;9;reg035
1494;326;7;reg035
1473;1144;8;reg035
1478;684;9;reg035
1488;572;9;reg035
1477;1343;10;reg035
1482;1182;9;reg035
1483;832;8;reg035
1492;306;9;reg035
1504;83;9;reg035
1479;1136;9;reg035
1497;540;9;reg035
1480;1103;10;reg035
1486;1017;9;reg035
1503;511;9;reg035
1509;54;8;reg035
1509;70;9;reg035
1509;163;8;reg035
1467;1239;9;reg035
1506;294;7;reg035
1506;406;9;reg035
1513;126;9;reg035
1501;664;8;reg035
1518;183;9;reg035
1514;387;8;reg035
1498;808;9;reg035
1517;160;10;reg035
1495;1216;10;reg035
1520;336;8;reg035
1505;737;9;reg035
1510;462;9;reg035
1507;811;9;reg035
1510;632;10;reg035
1521;282;9;reg035
1511;477;8;reg035
1508;975;9;reg035
1511;574;9;reg035
1521;561;8;reg035
1524;374;9;reg035
1524;530;9;reg035
1523;615;9;reg035
1513;781;9;reg035
1510;1282;8;reg035
1526;425;9;reg035
1532;94;8;reg035
1521;902;9;reg035
1524;1025;9;reg035
1534;135;8;reg035
1526;606;8;reg035
1512;1150;8;reg035
1541;71;9;reg035
1537;309;10;reg035
1527;496;10;reg035
1544;189;8;reg035
1541;340;9;reg035
1534;549;8;reg035
1525;1179;9;reg035
1518;1100;8;reg035
1537;680;9;reg035
1540;402;9;reg035
1529;731;8;reg035
1529;754;8;reg035
1529;844;9;reg035
1536;821;10;reg035
1555;79;8;reg035
1546;574;9;reg035
1540;461;8;reg035
1556;353;9;reg035
1551;289;9;reg035
1545;369;9;reg035
1550;687;9;reg035
1542;775;10;reg035
1548;606;9;reg035
1536;1251;8;reg035
1556;533;9;reg035
1552;485;9;reg035
1561;181;9;reg035
1535;936;9;reg035
1545;630;8;reg035
1548;898;9;reg035
1561;334;9;reg035
1534;1051;9;reg035
1528;1439;9;reg035
1555;313;8;reg035
1562;66;7;reg035
1562;100;9;reg035
1562;134;9;reg035
1559;403;10;reg035
1543;1328;8;reg035
1551;1424;10;reg035
1569;152;8;reg035
1555;858;10;reg035
1545;1392;10;reg035
1557;1093;9;reg035
1565;383;9;reg035
1561;1036;9;reg035
1571;547;9;reg035
1572;825;9;reg035
1580;320;9;reg035
1568;467;8;reg035
1570;642;9;reg035
1584;136;9;reg035
1554;1184;8;reg035
1586;94;7;reg035
1570;927;8;reg035
1573;401;8;reg035
1582;300;8;reg035
1560;987;10;reg035
1579;614;9;reg035
1568;694;9;reg035
1583;520;10;reg035
1579;735;9;reg035
1573;790;8;reg035
1581;834;9;reg035
1578;695;9;reg035
1586;348;9;reg035
1591;379;9;reg035
1588;481;8;reg035
1571;961;9;reg035
1588;589;8;reg035
1593;318;8;reg035
1595;191;9;reg035
1598;245;9;reg035
1585;564;9;reg035
1590;433;8;reg035
1600;152;9;reg035
1609;313;9;reg035
1601;663;9;reg035
1602;552;9;reg035
1598;1097;9;reg035
1588;1308;10;reg035
1605;520;9;reg035
1610;402;8;reg035
1609;819;10;reg035
1605;707;9;reg035
1615;129;7;reg035
1607;792;9;reg035
1596;1220;9;reg035
1612;432;9;reg035
1595;894;9;reg035
1587;870;8;reg035
1596;1356;9;reg035
1609;979;8;reg035
1617;345;9;reg035
1607;924;10;reg035
1593;1167;9;reg035
1620;239;9;reg035
1620;268;8;reg035
1619;176;9;reg035
1613;589;8;reg035
1611;1226;9;reg035
1599;1176;9;reg035
1599;1301;9;reg035
1609;1359;10;reg035
1608;1031;9;reg035
1627;290;9;reg035
1619;449;9;reg035
1620;545;8;reg035
1637;163;9;reg035
1637;329;9;reg035
1624;480;9;reg035
1623;850;9;reg035
1633;310;9;reg035
1624;627;8;reg035
1641;347;9;reg035
1639;416;9;reg035
1633;498;8;reg035
1618;1433;9;reg035
1640;588;10;reg035
1626;884;8;reg035
1628;650;9;reg035
1620;1129;9;reg035
1613;1216;9;reg035
1641;516;8;reg035
1639;966;9;reg035
1627;1041;8;reg035
1637;558;8;reg035
1642;473;9;reg035
1647;237;9;reg035
1616;1263;10;reg035
1629;1091;7;reg035
1641;929;8;reg035
1637;1062;9;reg035
1652;159;9;reg035
1646;611;9;reg035
1637;1219;10;reg035
1654;187;8;reg035
1660;352;8;reg035
1655;613;9;reg035
1659;675;10;reg035
1656;265;9;reg035
1662;496;9;reg035
1655;799;9;reg035
1661;412;9;reg035
1635;1427;9;reg035
1656;540;9;reg035
1656;648;9;reg035
1666;245;9;reg035
1673;197;9;reg035
1666;320;9;reg035
1664;588;9;reg035
1659;1317;9;reg035
1672;160;7;reg035
1673;514;9;reg035
1670;742;8;reg035
1656;851;9;reg035
1671;339;9;reg035
1668;451;8;reg035
1669;699;9;reg035
1673;939;9;reg035
1664;1002;8;reg035
1678;452;9;reg035
1680;179;8;reg035
1657;1109;7;reg035
1681;284;9;reg035
1666;891;8;reg035
1681;472;9;reg035
1677;436;9;reg035
1678;760;8;reg035
1678;795;10;reg035
1686;262;9;reg035
1686;417;8;reg035
1696;312;9;reg035
1682;667;9;reg035
1675;1127;10;reg035
1693;240;9;reg035
1685;717;9;reg035
1679;630;8;reg035
1663;1366;10;reg035
1685;867;8;reg035
1696;561;9;reg035
1690;535;9;reg035
1674;1310;9;reg035
1668;1173;9;reg035
1692;613;8;reg035
1694;393;9;reg035
1697;908;9;reg035
1687;818;9;reg035
1680;1065;10;reg035
1697;1029;8;reg035
1682;1244;10;reg035
1707;287;10;reg035
1707;420;10;reg035
1709;329;9;reg035
1707;529;9;reg035
1708;504;8;reg035
1680;1170;9;reg035
1709;378;9;reg035
1709;439;9;reg035
1705;463;9;reg035
1692;1273;9;reg035
1702;653;8;reg035
1714;349;9;reg035
1695;663;10;reg035
1706;791;8;reg035
1719;242;9;reg035
1715;597;9;reg035
1711;871;9;reg035
1717;250;9;reg035
1706;1041;8;reg035
1712;303;9;reg035
1705;1002;8;reg035
1715;634;8;reg035
1705;1264;10;reg035
1719;544;9;reg035
1725;429;9;reg035
1727;399;9;reg035
1729;329;8;reg035
